state,action,reward,next_state,done
"[ 0.99614742 -1.04559462  1.          0.         35.          2.
  2.          0.71770868 -1.37176137  0.98412598  2.        ]",35.0,2.4920629880939718,"[ 0.99614742  0.10933316  2.          1.         22.          4.
  2.          1.4286633   0.42782007  0.98412598  0.        ]",0
"[ 0.99614742  0.10933316  2.          1.         22.          4.
  2.          1.4286633   0.42782007  0.98412598  0.        ]",22.0,0.492062988093972,"[ 0.99614742  0.10933316  2.          1.         22.          4.
  2.          1.4286633   0.42782007  0.98412598  0.        ]",1
"[ 1.01337211 -1.43057055  2.          2.         12.          1.
  1.          0.71770868  0.50467052  0.98412598  2.        ]",12.0,2.4920629880939718,"[ 1.01337211  0.10933316  1.          0.         46.          2.
  0.         -1.41515516 -1.31412353  0.98412598  2.        ]",0
"[ 1.01337211  0.10933316  1.          0.         46.          2.
  0.         -1.41515516 -1.31412353  0.98412598  2.        ]",46.0,2.4920629880939718,"[1.01337211e+00 1.64923687e+00 1.00000000e+00 1.00000000e+00
 4.60000000e+01 1.00000000e+00 3.00000000e+00 6.75406885e-03
 1.62540628e+00 9.84125976e-01 2.00000000e+00]",0
"[1.01337211e+00 1.64923687e+00 1.00000000e+00 1.00000000e+00
 4.60000000e+01 1.00000000e+00 3.00000000e+00 6.75406885e-03
 1.62540628e+00 9.84125976e-01 2.00000000e+00]",46.0,2.4920629880939718,"[ 1.01337211 -1.62305851  2.          1.         12.          0.
  3.         -1.41515516 -1.33974034  0.98412598  2.        ]",0
"[ 1.01337211 -1.62305851  2.          1.         12.          0.
  3.         -1.41515516 -1.33974034  0.98412598  2.        ]",12.0,2.4920629880939718,"[ 1.01337211  1.07177298  1.          0.         34.          4.
  0.         -0.70420055  1.05543209 -1.01613007  1.        ]",0
"[ 1.01337211  1.07177298  1.          0.         34.          4.
  0.         -0.70420055  1.05543209 -1.01613007  1.        ]",34.0,0.49193496351272803,"[ 1.01337211 -0.0831548   0.          0.         47.          3.
  1.         -0.70420055  0.85049755  0.98412598  2.        ]",0
"[ 1.01337211 -0.0831548   0.          0.         47.          3.
  1.         -0.70420055  0.85049755  0.98412598  2.        ]",47.0,2.4920629880939718,"[ 1.01337211 -0.0831548   0.          0.         47.          3.
  1.         -0.70420055  0.85049755  0.98412598  2.        ]",1
"[ 1.03059681e+00 -8.31548003e-02  0.00000000e+00  2.00000000e+00
  8.00000000e+00  0.00000000e+00  2.00000000e+00  6.75406885e-03
 -7.82574563e-01 -1.01613007e+00  1.00000000e+00]",8.0,0.49193496351272803,"[ 1.03059681 -0.46813073  2.          1.         27.          3.
  1.         -1.41515516  0.17805609  0.98412598  0.        ]",0
"[ 1.03059681 -0.46813073  2.          1.         27.          3.
  1.         -1.41515516  0.17805609  0.98412598  0.        ]",27.0,0.492062988093972,"[ 1.03059681 -0.46813073  0.          2.         45.          4.
  3.         -0.70420055  1.42687595  0.98412598  2.        ]",0
"[ 1.03059681 -0.46813073  0.          2.         45.          4.
  3.         -0.70420055  1.42687595  0.98412598  2.        ]",45.0,2.4920629880939718,"[ 1.03059681 -1.62305851  0.          0.         19.          2.
  0.         -1.41515516 -1.51905807  0.98412598  2.        ]",0
"[ 1.03059681 -1.62305851  0.          0.         19.          2.
  0.         -1.41515516 -1.51905807  0.98412598  2.        ]",19.0,2.4920629880939718,"[ 1.03059681 -1.62305851  1.          0.         14.          2.
  2.          0.71770868 -1.01312592  0.98412598  0.        ]",0
"[ 1.03059681 -1.62305851  1.          0.         14.          2.
  2.          0.71770868 -1.01312592  0.98412598  0.        ]",14.0,0.492062988093972,"[ 1.03059681 -1.23808258  2.          0.         25.          2.
  1.         -0.70420055 -0.29585503  0.98412598  2.        ]",0
"[ 1.03059681 -1.23808258  2.          0.         25.          2.
  1.         -0.70420055 -0.29585503  0.98412598  2.        ]",25.0,2.4920629880939718,"[ 1.03059681  0.10933316  1.          1.          1.          4.
  2.         -0.70420055 -1.15401842  0.98412598  2.        ]",0
"[ 1.03059681  0.10933316  1.          1.          1.          4.
  2.         -0.70420055 -1.15401842  0.98412598  2.        ]",1.0,2.4920629880939718,"[ 1.03059681 -0.46813073  2.          1.         24.          1.
  3.         -1.41515516 -0.1101331  -1.01613007  1.        ]",0
"[ 1.03059681 -0.46813073  2.          1.         24.          1.
  3.         -1.41515516 -0.1101331  -1.01613007  1.        ]",24.0,0.49193496351272803,"[ 1.03059681 -1.62305851  1.          2.         29.          1.
  1.         -1.41515516  1.70225674  0.98412598  2.        ]",0
"[ 1.03059681 -1.62305851  1.          2.         29.          1.
  1.         -1.41515516  1.70225674  0.98412598  2.        ]",29.0,2.4920629880939718,"[ 1.03059681 -0.27564276  0.          0.         43.          3.
  2.          1.4286633  -0.73774513 -1.01613007  1.        ]",0
"[ 1.03059681 -0.27564276  0.          0.         43.          3.
  2.          1.4286633  -0.73774513 -1.01613007  1.        ]",43.0,0.49193496351272803,"[ 1.03059681  1.64923687  1.          2.          5.          1.
  1.         -0.70420055  0.31894859  0.98412598  2.        ]",0
"[ 1.03059681  1.64923687  1.          2.          5.          1.
  1.         -0.70420055  0.31894859  0.98412598  2.        ]",5.0,2.4920629880939718,"[ 1.03059681e+00 -6.60618691e-01  0.00000000e+00  2.00000000e+00
  7.00000000e+00  3.00000000e+00  3.00000000e+00  6.75406885e-03
 -8.72233424e-01  9.84125976e-01  2.00000000e+00]",0
"[ 1.03059681e+00 -6.60618691e-01  0.00000000e+00  2.00000000e+00
  7.00000000e+00  3.00000000e+00  3.00000000e+00  6.75406885e-03
 -8.72233424e-01  9.84125976e-01  2.00000000e+00]",7.0,2.4920629880939718,"[ 1.03059681 -1.43057055  0.          0.         26.          4.
  1.          0.71770868  1.28598345 -1.01613007  1.        ]",0
"[ 1.03059681 -1.43057055  0.          0.         26.          4.
  1.          0.71770868  1.28598345 -1.01613007  1.        ]",26.0,0.49193496351272803,"[ 1.03059681  1.26426095  0.          1.         10.          4.
  2.          1.4286633  -1.53827068 -1.01613007  1.        ]",0
"[ 1.03059681  1.26426095  0.          1.         10.          4.
  2.          1.4286633  -1.53827068 -1.01613007  1.        ]",10.0,0.49193496351272803,"[ 1.03059681 -1.43057055  0.          2.         24.          3.
  1.         -0.70420055 -0.91065865  0.98412598  2.        ]",0
"[ 1.03059681 -1.43057055  0.          2.         24.          3.
  1.         -0.70420055 -0.91065865  0.98412598  2.        ]",24.0,2.4920629880939718,"[ 1.03059681 -1.43057055  0.          2.         24.          3.
  1.         -0.70420055 -0.91065865  0.98412598  2.        ]",1
"[ 1.04782151  0.30182113  1.          1.         27.          2.
  2.          1.4286633  -0.03328265 -1.01613007  1.        ]",27.0,0.49193496351272803,"[ 1.04782151 -0.27564276  2.          1.          4.          3.
  0.          0.00675407 -1.16682683 -1.01613007  1.        ]",0
"[ 1.04782151 -0.27564276  2.          1.          4.          3.
  0.          0.00675407 -1.16682683 -1.01613007  1.        ]",4.0,0.49193496351272803,"[ 1.04782151 -1.04559462  2.          2.         21.          3.
  1.          1.4286633   0.99779426 -1.01613007  1.        ]",0
"[ 1.04782151 -1.04559462  2.          2.         21.          3.
  1.          1.4286633   0.99779426 -1.01613007  1.        ]",21.0,0.49193496351272803,"[ 1.04782151  1.07177298  2.          2.          5.          4.
  2.         -1.41515516 -0.55202321  0.98412598  2.        ]",0
"[ 1.04782151  1.07177298  2.          2.          5.          4.
  2.         -1.41515516 -0.55202321  0.98412598  2.        ]",5.0,2.4920629880939718,"[ 1.04782151  1.45674891  1.          2.         36.          2.
  0.          1.4286633  -0.96189229  0.98412598  2.        ]",0
"[ 1.04782151  1.45674891  1.          2.         36.          2.
  0.          1.4286633  -0.96189229  0.98412598  2.        ]",36.0,2.4920629880939718,"[ 1.04782151  1.45674891  0.          1.         18.          4.
  2.          0.71770868 -1.66635477 -1.01613007  1.        ]",0
"[ 1.04782151  1.45674891  0.          1.         18.          4.
  2.          0.71770868 -1.66635477 -1.01613007  1.        ]",18.0,0.49193496351272803,"[ 1.04782151 -0.0831548   2.          2.          4.          2.
  0.         -1.41515516 -1.58310011 -1.01613007  1.        ]",0
"[ 1.04782151 -0.0831548   2.          2.          4.          2.
  0.         -1.41515516 -1.58310011 -1.01613007  1.        ]",4.0,0.49193496351272803,"[ 1.04782151  0.10933316  2.          2.          3.          4.
  3.          0.71770868 -1.31412353 -1.01613007  1.        ]",0
"[ 1.04782151  0.10933316  2.          2.          3.          4.
  3.          0.71770868 -1.31412353 -1.01613007  1.        ]",3.0,0.49193496351272803,"[ 1.04782151 -0.27564276  0.          2.         16.          3.
  1.          0.71770868  0.10120564  0.98412598  2.        ]",0
"[ 1.04782151 -0.27564276  0.          2.         16.          3.
  1.          0.71770868  0.10120564  0.98412598  2.        ]",16.0,2.4920629880939718,"[ 1.04782151 -1.04559462  0.          1.         28.          4.
  2.          0.71770868 -1.14121001  0.98412598  0.        ]",0
"[ 1.04782151 -1.04559462  0.          1.         28.          4.
  2.          0.71770868 -1.14121001  0.98412598  0.        ]",28.0,0.492062988093972,"[ 1.04782151  0.49430909  0.          0.         22.          0.
  0.         -1.41515516 -1.65354636  0.98412598  2.        ]",0
"[ 1.04782151  0.49430909  0.          0.         22.          0.
  0.         -1.41515516 -1.65354636  0.98412598  2.        ]",22.0,2.4920629880939718,"[ 1.04782151  0.49430909  1.          2.          0.          1.
  0.          0.71770868 -1.18603944  0.98412598  0.        ]",0
"[ 1.04782151  0.49430909  1.          2.          0.          1.
  0.          0.71770868 -1.18603944  0.98412598  0.        ]",0.0,0.492062988093972,"[ 1.04782151  1.07177298  0.          0.         32.          3.
  3.         -0.70420055  0.42782007 -1.01613007  1.        ]",0
"[ 1.04782151  1.07177298  0.          0.         32.          3.
  3.         -0.70420055  0.42782007 -1.01613007  1.        ]",32.0,0.49193496351272803,"[ 1.04782151  0.30182113  1.          1.         13.          0.
  2.          1.4286633   1.10666573 -1.01613007  1.        ]",0
"[ 1.04782151  0.30182113  1.          1.         13.          0.
  2.          1.4286633   1.10666573 -1.01613007  1.        ]",13.0,0.49193496351272803,"[ 1.04782151  1.45674891  0.          1.         11.          0.
  1.         -0.70420055  0.9145396   0.98412598  0.        ]",0
"[ 1.04782151  1.45674891  0.          1.         11.          0.
  1.         -0.70420055  0.9145396   0.98412598  0.        ]",11.0,0.492062988093972,"[ 1.04782151 -1.04559462  0.          0.         27.          1.
  1.          1.4286633   0.13322666  0.98412598  2.        ]",0
"[ 1.04782151 -1.04559462  0.          0.         27.          1.
  1.          1.4286633   0.13322666  0.98412598  2.        ]",27.0,2.4920629880939718,"[ 1.04782151  0.10933316  0.          0.         47.          2.
  0.          0.71770868 -1.14121001 -1.01613007  1.        ]",0
"[ 1.04782151  0.10933316  0.          0.         47.          2.
  0.          0.71770868 -1.14121001 -1.01613007  1.        ]",47.0,0.49193496351272803,"[ 1.04782151  0.10933316  0.          0.         47.          2.
  0.          0.71770868 -1.14121001 -1.01613007  1.        ]",1
"[ 1.06504621  0.10933316  1.          0.         24.          0.
  2.          1.4286633   0.44062847  0.98412598  2.        ]",24.0,2.4920629880939718,"[ 1.06504621 -1.23808258  1.          1.          2.          0.
  0.          0.71770868 -1.51905807  0.98412598  2.        ]",0
"[ 1.06504621 -1.23808258  1.          1.          2.          0.
  0.          0.71770868 -1.51905807  0.98412598  2.        ]",2.0,2.4920629880939718,"[ 1.06504621  1.26426095  0.          2.         48.          2.
  2.          0.71770868  0.90813539 -1.01613007  1.        ]",0
"[ 1.06504621  1.26426095  0.          2.         48.          2.
  2.          0.71770868  0.90813539 -1.01613007  1.        ]",48.0,0.49193496351272803,"[ 1.06504621 -1.23808258  1.          0.         26.          3.
  0.          0.71770868  1.17070777  0.98412598  2.        ]",0
"[ 1.06504621 -1.23808258  1.          0.         26.          3.
  0.          0.71770868  1.17070777  0.98412598  2.        ]",26.0,2.4920629880939718,"[ 1.06504621 -0.0831548   1.          2.          4.          1.
  1.         -1.41515516 -0.76976615 -1.01613007  1.        ]",0
"[ 1.06504621 -0.0831548   1.          2.          4.          1.
  1.         -1.41515516 -0.76976615 -1.01613007  1.        ]",4.0,0.49193496351272803,"[ 1.06504621 -0.85310666  2.          2.         45.          2.
  0.         -1.41515516 -1.29491091  0.98412598  0.        ]",0
"[ 1.06504621 -0.85310666  2.          2.         45.          2.
  0.         -1.41515516 -1.29491091  0.98412598  0.        ]",45.0,0.492062988093972,"[ 1.06504621  1.26426095  2.          2.          6.          4.
  3.          0.00675407 -1.40378239 -1.01613007  1.        ]",0
"[ 1.06504621  1.26426095  2.          2.          6.          4.
  3.          0.00675407 -1.40378239 -1.01613007  1.        ]",6.0,0.49193496351272803,"[ 1.06504621 -0.27564276  0.          2.         36.          3.
  1.         -1.41515516 -0.50078957 -1.01613007  1.        ]",0
"[ 1.06504621 -0.27564276  0.          2.         36.          3.
  1.         -1.41515516 -0.50078957 -1.01613007  1.        ]",36.0,0.49193496351272803,"[ 1.06504621 -0.27564276  0.          0.          3.          2.
  3.          0.00675407  1.59338526 -1.01613007  1.        ]",0
"[ 1.06504621 -0.27564276  0.          0.          3.          2.
  3.          0.00675407  1.59338526 -1.01613007  1.        ]",3.0,0.49193496351272803,"[ 1.06504621 -0.27564276  0.          0.          3.          2.
  3.          0.00675407  1.59338526 -1.01613007  1.        ]",1
"[ 1.08227091  0.10933316  2.          1.         12.          1.
  1.         -0.70420055  1.26677084 -1.01613007  1.        ]",12.0,0.49193496351272803,"[ 1.08227091  0.10933316  1.          0.         11.          4.
  1.          1.4286633  -0.72493672  0.98412598  2.        ]",0
"[ 1.08227091  0.10933316  1.          0.         11.          4.
  1.          1.4286633  -0.72493672  0.98412598  2.        ]",11.0,2.4920629880939718,"[ 1.08227091 -0.0831548   0.          0.          7.          2.
  0.         -0.70420055 -1.03233853 -1.01613007  1.        ]",0
"[ 1.08227091 -0.0831548   0.          0.          7.          2.
  0.         -0.70420055 -1.03233853 -1.01613007  1.        ]",7.0,0.49193496351272803,"[ 1.08227091  0.30182113  1.          1.         49.          4.
  1.         -0.70420055  0.13322666  0.98412598  0.        ]",0
"[ 1.08227091  0.30182113  1.          1.         49.          4.
  1.         -0.70420055  0.13322666  0.98412598  0.        ]",49.0,0.492062988093972,"[ 1.08227091 -0.27564276  0.          2.          4.          2.
  2.          0.00675407  1.27957925 -1.01613007  1.        ]",0
"[ 1.08227091 -0.27564276  0.          2.          4.          2.
  2.          0.00675407  1.27957925 -1.01613007  1.        ]",4.0,0.49193496351272803,"[ 1.08227091 -0.66061869  2.          1.          1.          0.
  2.          0.71770868 -1.61512113  0.98412598  2.        ]",0
"[ 1.08227091 -0.66061869  2.          1.          1.          0.
  2.          0.71770868 -1.61512113  0.98412598  2.        ]",1.0,2.4920629880939718,"[ 1.08227091 -0.85310666  1.          0.         34.          1.
  1.          1.4286633   0.80566812 -1.01613007  1.        ]",0
"[ 1.08227091 -0.85310666  1.          0.         34.          1.
  1.          1.4286633   0.80566812 -1.01613007  1.        ]",34.0,0.49193496351272803,"[ 1.08227091e+00  1.26426095e+00  0.00000000e+00  1.00000000e+00
  8.00000000e+00  4.00000000e+00  3.00000000e+00  6.75406885e-03
 -1.99791964e-01 -1.01613007e+00  1.00000000e+00]",0
